Pair,Date,Minute,Rate
EURUSD,2020.10.13,21:20,1.17384
EURUSD,2020.10.13,21:21,1.1737
EURUSD,2020.10.13,21:22,1.17369
EURUSD,2020.10.13,21:23,1.17363
EURUSD,2020.10.13,21:24,1.17375
EURUSD,2020.10.13,21:25,1.17388
EURUSD,2020.10.13,21:26,1.17403
EURUSD,2020.10.13,21:27,1.17412
EURUSD,2020.10.13,21:28,1.1742
EURUSD,2020.10.13,21:29,1.174
EURUSD,2020.10.13,21:30,1.17399
EURUSD,2020.10.13,21:31,1.1739
EURUSD,2020.10.13,21:32,1.17403
EURUSD,2020.10.13,21:33,1.17409
EURUSD,2020.10.13,21:34,1.17419
EURUSD,2020.10.13,21:35,1.17425
EURUSD,2020.10.13,21:36,1.17425
EURUSD,2020.10.13,21:37,1.17418
EURUSD,2020.10.13,21:38,1.17426
EURUSD,2020.10.13,21:39,1.17417
EURUSD,2020.10.13,21:40,1.17413
EURUSD,2020.10.13,21:41,1.17417
EURUSD,2020.10.13,21:42,1.1743
EURUSD,2020.10.13,21:43,1.17427
EURUSD,2020.10.13,21:44,1.17428
EURUSD,2020.10.13,21:45,1.17422
EURUSD,2020.10.13,21:46,1.17434
EURUSD,2020.10.13,21:47,1.17425
EURUSD,2020.10.13,21:48,1.17423
EURUSD,2020.10.13,21:49,1.17418
EURUSD,2020.10.13,21:50,1.17415
EURUSD,2020.10.13,21:51,1.17429
EURUSD,2020.10.13,21:52,1.17426
EURUSD,2020.10.13,21:53,1.17425
EURUSD,2020.10.13,21:54,1.17426
EURUSD,2020.10.13,21:55,1.17419
EURUSD,2020.10.13,21:56,1.17427
EURUSD,2020.10.13,21:57,1.17436
EURUSD,2020.10.13,21:58,1.17435
EURUSD,2020.10.13,21:59,1.17428
EURUSD,2020.10.13,22:00,1.1741
EURUSD,2020.10.13,22:01,1.17416
EURUSD,2020.10.13,22:02,1.17416
EURUSD,2020.10.13,22:03,1.17413
EURUSD,2020.10.13,22:04,1.17404
EURUSD,2020.10.13,22:05,1.17409
EURUSD,2020.10.13,22:06,1.17408
EURUSD,2020.10.13,22:07,1.17404
EURUSD,2020.10.13,22:08,1.17407
EURUSD,2020.10.13,22:09,1.17398
EURUSD,2020.10.13,22:10,1.17403
EURUSD,2020.10.13,22:11,1.17404
EURUSD,2020.10.13,22:12,1.17399
EURUSD,2020.10.13,22:13,1.17403
EURUSD,2020.10.13,22:14,1.17418
EURUSD,2020.10.13,22:15,1.17414
EURUSD,2020.10.13,22:16,1.17408
EURUSD,2020.10.13,22:17,1.17409
EURUSD,2020.10.13,22:18,1.17408
EURUSD,2020.10.13,22:19,1.17409
EURUSD,2020.10.13,22:20,1.1741
EURUSD,2020.10.13,22:21,1.17409
EURUSD,2020.10.13,22:22,1.17409
EURUSD,2020.10.13,22:23,1.17419
EURUSD,2020.10.13,22:24,1.17433
EURUSD,2020.10.13,22:25,1.17426
EURUSD,2020.10.13,22:26,1.17425
EURUSD,2020.10.13,22:27,1.17427
EURUSD,2020.10.13,22:28,1.17421
EURUSD,2020.10.13,22:29,1.17415
EURUSD,2020.10.13,22:30,1.17417
EURUSD,2020.10.13,22:31,1.17419
EURUSD,2020.10.13,22:32,1.17417
EURUSD,2020.10.13,22:33,1.17429
EURUSD,2020.10.13,22:34,1.17427
EURUSD,2020.10.13,22:35,1.17424
EURUSD,2020.10.13,22:36,1.17419
EURUSD,2020.10.13,22:37,1.17426
EURUSD,2020.10.13,22:38,1.17439
EURUSD,2020.10.13,22:39,1.17433
EURUSD,2020.10.13,22:40,1.17429
EURUSD,2020.10.13,22:41,1.1743
EURUSD,2020.10.13,22:42,1.17421
EURUSD,2020.10.13,22:43,1.17416
EURUSD,2020.10.13,22:44,1.1741
EURUSD,2020.10.13,22:45,1.17414
EURUSD,2020.10.13,22:46,1.17417
EURUSD,2020.10.13,22:47,1.17425
EURUSD,2020.10.13,22:48,1.17425
EURUSD,2020.10.13,22:49,1.1742
EURUSD,2020.10.13,22:50,1.17429
EURUSD,2020.10.13,22:51,1.17427
EURUSD,2020.10.13,22:52,1.1743
EURUSD,2020.10.13,22:53,1.17433
EURUSD,2020.10.13,22:54,1.17437
EURUSD,2020.10.13,22:55,1.17433
EURUSD,2020.10.13,22:56,1.17436
EURUSD,2020.10.13,22:57,1.17435
EURUSD,2020.10.13,22:58,1.1743
EURUSD,2020.10.13,22:59,1.17431
EURUSD,2020.10.13,23:00,1.17428
EURUSD,2020.10.13,23:01,1.17433
EURUSD,2020.10.13,23:02,1.17428
EURUSD,2020.10.13,23:03,1.17427
EURUSD,2020.10.13,23:04,1.17437
EURUSD,2020.10.13,23:05,1.17444
EURUSD,2020.10.13,23:06,1.1744
EURUSD,2020.10.13,23:07,1.17446
EURUSD,2020.10.13,23:08,1.17445
EURUSD,2020.10.13,23:09,1.17443
EURUSD,2020.10.13,23:10,1.17444
EURUSD,2020.10.13,23:11,1.17439
EURUSD,2020.10.13,23:12,1.17437
EURUSD,2020.10.13,23:13,1.17436
EURUSD,2020.10.13,23:14,1.17434
EURUSD,2020.10.13,23:15,1.1744
EURUSD,2020.10.13,23:16,1.17434
EURUSD,2020.10.13,23:17,1.17441
EURUSD,2020.10.13,23:18,1.17441
EURUSD,2020.10.13,23:19,1.17439
EURUSD,2020.10.13,23:20,1.17434
EURUSD,2020.10.13,23:21,1.17444
EURUSD,2020.10.13,23:22,1.1745
EURUSD,2020.10.13,23:23,1.17447
EURUSD,2020.10.13,23:24,1.17446
EURUSD,2020.10.13,23:25,1.17442
EURUSD,2020.10.13,23:26,1.1744
EURUSD,2020.10.13,23:27,1.17444
EURUSD,2020.10.13,23:28,1.17448
EURUSD,2020.10.13,23:29,1.17447
EURUSD,2020.10.13,23:30,1.17445
EURUSD,2020.10.13,23:31,1.17446
EURUSD,2020.10.13,23:32,1.17446
EURUSD,2020.10.13,23:33,1.1745
EURUSD,2020.10.13,23:34,1.17454
EURUSD,2020.10.13,23:35,1.17465
EURUSD,2020.10.13,23:36,1.17458
EURUSD,2020.10.13,23:37,1.17456
EURUSD,2020.10.13,23:38,1.17459
EURUSD,2020.10.13,23:39,1.1746
EURUSD,2020.10.13,23:40,1.17458
EURUSD,2020.10.13,23:41,1.1745
EURUSD,2020.10.13,23:42,1.17448
EURUSD,2020.10.13,23:43,1.17448
EURUSD,2020.10.13,23:44,1.17448
EURUSD,2020.10.13,23:45,1.17447
EURUSD,2020.10.13,23:46,1.17447
EURUSD,2020.10.13,23:47,1.17444
EURUSD,2020.10.13,23:48,1.17452
EURUSD,2020.10.13,23:49,1.17456
EURUSD,2020.10.13,23:50,1.17457
EURUSD,2020.10.13,23:51,1.1746
EURUSD,2020.10.13,23:52,1.17453
EURUSD,2020.10.13,23:53,1.1745
EURUSD,2020.10.13,23:54,1.17449
EURUSD,2020.10.13,23:55,1.17453
EURUSD,2020.10.13,23:56,1.17453
EURUSD,2020.10.13,23:57,1.17453
EURUSD,2020.10.13,23:58,1.17438
EURUSD,2020.10.13,23:59,1.17439
EURUSD,2020.10.14,0:00,1.17443
EURUSD,2020.10.14,0:01,1.17443
EURUSD,2020.10.14,0:02,1.17443
EURUSD,2020.10.14,0:03,1.17438
EURUSD,2020.10.14,0:04,1.17445
EURUSD,2020.10.14,0:05,1.17443
EURUSD,2020.10.14,0:06,1.17441
EURUSD,2020.10.14,0:07,1.17444
EURUSD,2020.10.14,0:08,1.17444
EURUSD,2020.10.14,0:09,1.17445
EURUSD,2020.10.14,0:10,1.17443
EURUSD,2020.10.14,0:11,1.17429
EURUSD,2020.10.14,0:12,1.17448
EURUSD,2020.10.14,0:13,1.17454
EURUSD,2020.10.14,0:14,1.17455
EURUSD,2020.10.14,0:15,1.17454
EURUSD,2020.10.14,0:16,1.17458
EURUSD,2020.10.14,0:17,1.17459
EURUSD,2020.10.14,0:18,1.17456
EURUSD,2020.10.14,0:19,1.17464
EURUSD,2020.10.14,0:20,1.17465
EURUSD,2020.10.14,0:21,1.17464
EURUSD,2020.10.14,0:22,1.17461
EURUSD,2020.10.14,0:23,1.17461
EURUSD,2020.10.14,0:24,1.17464
EURUSD,2020.10.14,0:25,1.17461
EURUSD,2020.10.14,0:26,1.17462
EURUSD,2020.10.14,0:27,1.17465
EURUSD,2020.10.14,0:28,1.17461
EURUSD,2020.10.14,0:29,1.17459
EURUSD,2020.10.14,0:30,1.17455
EURUSD,2020.10.14,0:31,1.17452
EURUSD,2020.10.14,0:32,1.17451
EURUSD,2020.10.14,0:33,1.17452
EURUSD,2020.10.14,0:34,1.17455
EURUSD,2020.10.14,0:35,1.17459
EURUSD,2020.10.14,0:36,1.17461
EURUSD,2020.10.14,0:37,1.17456
EURUSD,2020.10.14,0:38,1.17455
EURUSD,2020.10.14,0:39,1.17455
EURUSD,2020.10.14,0:40,1.17451
EURUSD,2020.10.14,0:41,1.17451
EURUSD,2020.10.14,0:42,1.1745
EURUSD,2020.10.14,0:43,1.17453
EURUSD,2020.10.14,0:44,1.17453
EURUSD,2020.10.14,0:45,1.17453
EURUSD,2020.10.14,0:46,1.17454
EURUSD,2020.10.14,0:47,1.17453
EURUSD,2020.10.14,0:48,1.17453
EURUSD,2020.10.14,0:49,1.17447
EURUSD,2020.10.14,0:50,1.17422
EURUSD,2020.10.14,0:51,1.17435
EURUSD,2020.10.14,0:52,1.17429
EURUSD,2020.10.14,0:53,1.17428
EURUSD,2020.10.14,0:54,1.17433
EURUSD,2020.10.14,0:55,1.17429
EURUSD,2020.10.14,0:56,1.17428
EURUSD,2020.10.14,0:57,1.17434
EURUSD,2020.10.14,0:58,1.17425
EURUSD,2020.10.14,0:59,1.17425
EURUSD,2020.10.14,1:00,1.1742
EURUSD,2020.10.14,1:01,1.17418
EURUSD,2020.10.14,1:02,1.17406
EURUSD,2020.10.14,1:03,1.17405
EURUSD,2020.10.14,1:04,1.17399
EURUSD,2020.10.14,1:05,1.17398
EURUSD,2020.10.14,1:06,1.17398
EURUSD,2020.10.14,1:07,1.17407
EURUSD,2020.10.14,1:08,1.1741
EURUSD,2020.10.14,1:09,1.17402
EURUSD,2020.10.14,1:10,1.17407
EURUSD,2020.10.14,1:11,1.17412
EURUSD,2020.10.14,1:12,1.17412
EURUSD,2020.10.14,1:13,1.17423
EURUSD,2020.10.14,1:14,1.1741
EURUSD,2020.10.14,1:15,1.17409
EURUSD,2020.10.14,1:16,1.17419
EURUSD,2020.10.14,1:17,1.17415
EURUSD,2020.10.14,1:18,1.17414
EURUSD,2020.10.14,1:19,1.17405
EURUSD,2020.10.14,1:20,1.1741
EURUSD,2020.10.14,1:21,1.17406
EURUSD,2020.10.14,1:22,1.17409
EURUSD,2020.10.14,1:23,1.17411
EURUSD,2020.10.14,1:24,1.17421
EURUSD,2020.10.14,1:25,1.1742
EURUSD,2020.10.14,1:26,1.17418
EURUSD,2020.10.14,1:27,1.17409
EURUSD,2020.10.14,1:28,1.17406
EURUSD,2020.10.14,1:29,1.17424
EURUSD,2020.10.14,1:30,1.17421
EURUSD,2020.10.14,1:31,1.17417
EURUSD,2020.10.14,1:32,1.17425
EURUSD,2020.10.14,1:33,1.17441
EURUSD,2020.10.14,1:34,1.17439
EURUSD,2020.10.14,1:35,1.17436
EURUSD,2020.10.14,1:36,1.17437
EURUSD,2020.10.14,1:37,1.17433
EURUSD,2020.10.14,1:38,1.17425
EURUSD,2020.10.14,1:39,1.17429
EURUSD,2020.10.14,1:40,1.17432
EURUSD,2020.10.14,1:41,1.17435
EURUSD,2020.10.14,1:42,1.17436
EURUSD,2020.10.14,1:43,1.17442
EURUSD,2020.10.14,1:44,1.17446
EURUSD,2020.10.14,1:45,1.17452
EURUSD,2020.10.14,1:46,1.17439
EURUSD,2020.10.14,1:47,1.17442
EURUSD,2020.10.14,1:48,1.1744
EURUSD,2020.10.14,1:49,1.17442
EURUSD,2020.10.14,1:50,1.17446
EURUSD,2020.10.14,1:51,1.17442
EURUSD,2020.10.14,1:52,1.17446
EURUSD,2020.10.14,1:53,1.17455
EURUSD,2020.10.14,1:54,1.17454
EURUSD,2020.10.14,1:55,1.17465
EURUSD,2020.10.14,1:56,1.17466
EURUSD,2020.10.14,1:57,1.17462
EURUSD,2020.10.14,1:58,1.17464
EURUSD,2020.10.14,1:59,1.17453
EURUSD,2020.10.14,2:00,1.17415
EURUSD,2020.10.14,2:01,1.17418
EURUSD,2020.10.14,2:02,1.17426
EURUSD,2020.10.14,2:03,1.1741
EURUSD,2020.10.14,2:04,1.17409
EURUSD,2020.10.14,2:05,1.17408
EURUSD,2020.10.14,2:06,1.17419
EURUSD,2020.10.14,2:07,1.1744
EURUSD,2020.10.14,2:08,1.17446
EURUSD,2020.10.14,2:09,1.17437
EURUSD,2020.10.14,2:10,1.17433
EURUSD,2020.10.14,2:11,1.17429
EURUSD,2020.10.14,2:12,1.17431
EURUSD,2020.10.14,2:13,1.17446
EURUSD,2020.10.14,2:14,1.17441
EURUSD,2020.10.14,2:15,1.1744
EURUSD,2020.10.14,2:16,1.17434
EURUSD,2020.10.14,2:17,1.17434
EURUSD,2020.10.14,2:18,1.1744
EURUSD,2020.10.14,2:19,1.1745
EURUSD,2020.10.14,2:20,1.17453
EURUSD,2020.10.14,2:21,1.17449
EURUSD,2020.10.14,2:22,1.17462
EURUSD,2020.10.14,2:23,1.17458
EURUSD,2020.10.14,2:24,1.17449
EURUSD,2020.10.14,2:25,1.17453
EURUSD,2020.10.14,2:26,1.17453
EURUSD,2020.10.14,2:27,1.17446
EURUSD,2020.10.14,2:28,1.17452
EURUSD,2020.10.14,2:29,1.17451
EURUSD,2020.10.14,2:30,1.17441
EURUSD,2020.10.14,2:31,1.17451
EURUSD,2020.10.14,2:32,1.17447
EURUSD,2020.10.14,2:33,1.17447
EURUSD,2020.10.14,2:34,1.17446
EURUSD,2020.10.14,2:35,1.17442
EURUSD,2020.10.14,2:36,1.17425
EURUSD,2020.10.14,2:37,1.17435
EURUSD,2020.10.14,2:38,1.17432
EURUSD,2020.10.14,2:39,1.17432
EURUSD,2020.10.14,2:40,1.17432
EURUSD,2020.10.14,2:41,1.17439
EURUSD,2020.10.14,2:42,1.1743
EURUSD,2020.10.14,2:43,1.17437
EURUSD,2020.10.14,2:44,1.17447
EURUSD,2020.10.14,2:45,1.1744
EURUSD,2020.10.14,2:46,1.17437
EURUSD,2020.10.14,2:47,1.17422
EURUSD,2020.10.14,2:48,1.17428
EURUSD,2020.10.14,2:49,1.17419
EURUSD,2020.10.14,2:50,1.17419
EURUSD,2020.10.14,2:51,1.17421
EURUSD,2020.10.14,2:52,1.17422
EURUSD,2020.10.14,2:53,1.17436
EURUSD,2020.10.14,2:54,1.17424
EURUSD,2020.10.14,2:55,1.17431
EURUSD,2020.10.14,2:56,1.17434
EURUSD,2020.10.14,2:57,1.1745
EURUSD,2020.10.14,2:58,1.17446
EURUSD,2020.10.14,2:59,1.17441
EURUSD,2020.10.14,3:00,1.17456
EURUSD,2020.10.14,3:01,1.17434
EURUSD,2020.10.14,3:02,1.1742
EURUSD,2020.10.14,3:03,1.17396
EURUSD,2020.10.14,3:04,1.17408
EURUSD,2020.10.14,3:05,1.17379
EURUSD,2020.10.14,3:06,1.17357
EURUSD,2020.10.14,3:07,1.17369
EURUSD,2020.10.14,3:08,1.17364
EURUSD,2020.10.14,3:09,1.17357
EURUSD,2020.10.14,3:10,1.17365
EURUSD,2020.10.14,3:11,1.17365
EURUSD,2020.10.14,3:12,1.17333
EURUSD,2020.10.14,3:13,1.17341
EURUSD,2020.10.14,3:14,1.1733
EURUSD,2020.10.14,3:15,1.17342
EURUSD,2020.10.14,3:16,1.17327
EURUSD,2020.10.14,3:17,1.17322
EURUSD,2020.10.14,3:18,1.17322
EURUSD,2020.10.14,3:19,1.17316
EURUSD,2020.10.14,3:20,1.1733
EURUSD,2020.10.14,3:21,1.17313
EURUSD,2020.10.14,3:22,1.17331
EURUSD,2020.10.14,3:23,1.17318
EURUSD,2020.10.14,3:24,1.17336
EURUSD,2020.10.14,3:25,1.17346
EURUSD,2020.10.14,3:26,1.17356
EURUSD,2020.10.14,3:27,1.17361
EURUSD,2020.10.14,3:28,1.17362
EURUSD,2020.10.14,3:29,1.17362
EURUSD,2020.10.14,3:30,1.17332
EURUSD,2020.10.14,3:31,1.17328
EURUSD,2020.10.14,3:32,1.17303
EURUSD,2020.10.14,3:33,1.17313
EURUSD,2020.10.14,3:34,1.1731
EURUSD,2020.10.14,3:35,1.17343
EURUSD,2020.10.14,3:36,1.17349
EURUSD,2020.10.14,3:37,1.17372
EURUSD,2020.10.14,3:38,1.17351
EURUSD,2020.10.14,3:39,1.17341
EURUSD,2020.10.14,3:40,1.1734
EURUSD,2020.10.14,3:41,1.17336
EURUSD,2020.10.14,3:42,1.17347
EURUSD,2020.10.14,3:43,1.17347
EURUSD,2020.10.14,3:44,1.17349
EURUSD,2020.10.14,3:45,1.17348
EURUSD,2020.10.14,3:46,1.17369
EURUSD,2020.10.14,3:47,1.17377
EURUSD,2020.10.14,3:48,1.17386
EURUSD,2020.10.14,3:49,1.17371
EURUSD,2020.10.14,3:50,1.17386
EURUSD,2020.10.14,3:51,1.1736
EURUSD,2020.10.14,3:52,1.17376
EURUSD,2020.10.14,3:53,1.17386
EURUSD,2020.10.14,3:54,1.17389
EURUSD,2020.10.14,3:55,1.1739
EURUSD,2020.10.14,3:56,1.17382
EURUSD,2020.10.14,3:57,1.17387
EURUSD,2020.10.14,3:58,1.17393
EURUSD,2020.10.14,3:59,1.17416
EURUSD,2020.10.14,4:00,1.17415
EURUSD,2020.10.14,4:01,1.17427
EURUSD,2020.10.14,4:02,1.17428
EURUSD,2020.10.14,4:03,1.17433
EURUSD,2020.10.14,4:04,1.17439
EURUSD,2020.10.14,4:05,1.17418
EURUSD,2020.10.14,4:06,1.17424
EURUSD,2020.10.14,4:07,1.17421
EURUSD,2020.10.14,4:08,1.17441
EURUSD,2020.10.14,4:09,1.17407
EURUSD,2020.10.14,4:10,1.17411
EURUSD,2020.10.14,4:11,1.17412
EURUSD,2020.10.14,4:12,1.17407
EURUSD,2020.10.14,4:13,1.17387
EURUSD,2020.10.14,4:14,1.17376
EURUSD,2020.10.14,4:15,1.17396
EURUSD,2020.10.14,4:16,1.17403
EURUSD,2020.10.14,4:17,1.17402
EURUSD,2020.10.14,4:18,1.1742
EURUSD,2020.10.14,4:19,1.17411
EURUSD,2020.10.14,4:20,1.17414
EURUSD,2020.10.14,4:21,1.17406
EURUSD,2020.10.14,4:22,1.17425
EURUSD,2020.10.14,4:23,1.17417
EURUSD,2020.10.14,4:24,1.17415
EURUSD,2020.10.14,4:25,1.1742
EURUSD,2020.10.14,4:26,1.17405
EURUSD,2020.10.14,4:27,1.17403
EURUSD,2020.10.14,4:28,1.17422
EURUSD,2020.10.14,4:29,1.17453
EURUSD,2020.10.14,4:30,1.1745
EURUSD,2020.10.14,4:31,1.17455
EURUSD,2020.10.14,4:32,1.17477
EURUSD,2020.10.14,4:33,1.17513
EURUSD,2020.10.14,4:34,1.17496
EURUSD,2020.10.14,4:35,1.17516
EURUSD,2020.10.14,4:36,1.17492
EURUSD,2020.10.14,4:37,1.17494
EURUSD,2020.10.14,4:38,1.17491
EURUSD,2020.10.14,4:39,1.17479
EURUSD,2020.10.14,4:40,1.17474
EURUSD,2020.10.14,4:41,1.17464
EURUSD,2020.10.14,4:42,1.17457
EURUSD,2020.10.14,4:43,1.17451
EURUSD,2020.10.14,4:44,1.17458
EURUSD,2020.10.14,4:45,1.17474
EURUSD,2020.10.14,4:46,1.17466
EURUSD,2020.10.14,4:47,1.17456
EURUSD,2020.10.14,4:48,1.17444
EURUSD,2020.10.14,4:49,1.17435
EURUSD,2020.10.14,4:50,1.17446
EURUSD,2020.10.14,4:51,1.17442
EURUSD,2020.10.14,4:52,1.17436
EURUSD,2020.10.14,4:53,1.17435
EURUSD,2020.10.14,4:54,1.17423
EURUSD,2020.10.14,4:55,1.17408
EURUSD,2020.10.14,4:56,1.17391
EURUSD,2020.10.14,4:57,1.17401
EURUSD,2020.10.14,4:58,1.17413
EURUSD,2020.10.14,4:59,1.17404
EURUSD,2020.10.14,5:00,1.17396
EURUSD,2020.10.14,5:01,1.17433
EURUSD,2020.10.14,5:02,1.17399
EURUSD,2020.10.14,5:03,1.17405
EURUSD,2020.10.14,5:04,1.17412
EURUSD,2020.10.14,5:05,1.17386
EURUSD,2020.10.14,5:06,1.17375
EURUSD,2020.10.14,5:07,1.17357
EURUSD,2020.10.14,5:08,1.17344
EURUSD,2020.10.14,5:09,1.1733
EURUSD,2020.10.14,5:10,1.17342
EURUSD,2020.10.14,5:11,1.17318
EURUSD,2020.10.14,5:12,1.17301
EURUSD,2020.10.14,5:13,1.17254
EURUSD,2020.10.14,5:14,1.17281
EURUSD,2020.10.14,5:15,1.17282
EURUSD,2020.10.14,5:16,1.17297
EURUSD,2020.10.14,5:17,1.17308
EURUSD,2020.10.14,5:18,1.17299
EURUSD,2020.10.14,5:19,1.17293
EURUSD,2020.10.14,5:20,1.17296
EURUSD,2020.10.14,5:21,1.17297
EURUSD,2020.10.14,5:22,1.17284
EURUSD,2020.10.14,5:23,1.17301
EURUSD,2020.10.14,5:24,1.17293
EURUSD,2020.10.14,5:25,1.17301
EURUSD,2020.10.14,5:26,1.17311
EURUSD,2020.10.14,5:27,1.17305
EURUSD,2020.10.14,5:28,1.17304
EURUSD,2020.10.14,5:29,1.17281
EURUSD,2020.10.14,5:30,1.17282
EURUSD,2020.10.14,5:31,1.17297
EURUSD,2020.10.14,5:32,1.17288
EURUSD,2020.10.14,5:33,1.17284
EURUSD,2020.10.14,5:34,1.17262
EURUSD,2020.10.14,5:35,1.17231
EURUSD,2020.10.14,5:36,1.17219
EURUSD,2020.10.14,5:37,1.17242
EURUSD,2020.10.14,5:38,1.17216
EURUSD,2020.10.14,5:39,1.17215
EURUSD,2020.10.14,5:40,1.17209
EURUSD,2020.10.14,5:41,1.17226
EURUSD,2020.10.14,5:42,1.17231
EURUSD,2020.10.14,5:43,1.1722
EURUSD,2020.10.14,5:44,1.17208
EURUSD,2020.10.14,5:45,1.17212
EURUSD,2020.10.14,5:46,1.17214
EURUSD,2020.10.14,5:47,1.17219
EURUSD,2020.10.14,5:48,1.17233
EURUSD,2020.10.14,5:49,1.17246
EURUSD,2020.10.14,5:50,1.17257
EURUSD,2020.10.14,5:51,1.17256
EURUSD,2020.10.14,5:52,1.17272
EURUSD,2020.10.14,5:53,1.17272
EURUSD,2020.10.14,5:54,1.17274
EURUSD,2020.10.14,5:55,1.17283
EURUSD,2020.10.14,5:56,1.17273
EURUSD,2020.10.14,5:57,1.17276
EURUSD,2020.10.14,5:58,1.17296
EURUSD,2020.10.14,5:59,1.17297
EURUSD,2020.10.14,6:00,1.17321
EURUSD,2020.10.14,6:01,1.17329
EURUSD,2020.10.14,6:02,1.17346
EURUSD,2020.10.14,6:03,1.17336
EURUSD,2020.10.14,6:04,1.17341
EURUSD,2020.10.14,6:05,1.17337
EURUSD,2020.10.14,6:06,1.17325
EURUSD,2020.10.14,6:07,1.17307
EURUSD,2020.10.14,6:08,1.17315
EURUSD,2020.10.14,6:09,1.17315
EURUSD,2020.10.14,6:10,1.17319
EURUSD,2020.10.14,6:11,1.17307
EURUSD,2020.10.14,6:12,1.17291
EURUSD,2020.10.14,6:13,1.17283
EURUSD,2020.10.14,6:14,1.17288
EURUSD,2020.10.14,6:15,1.1729
EURUSD,2020.10.14,6:16,1.17301
EURUSD,2020.10.14,6:17,1.17303
EURUSD,2020.10.14,6:18,1.17298
EURUSD,2020.10.14,6:19,1.17293
EURUSD,2020.10.14,6:20,1.17309
EURUSD,2020.10.14,6:21,1.17306
EURUSD,2020.10.14,6:22,1.17317
EURUSD,2020.10.14,6:23,1.17314
EURUSD,2020.10.14,6:24,1.1733
EURUSD,2020.10.14,6:25,1.17342
EURUSD,2020.10.14,6:26,1.1733
EURUSD,2020.10.14,6:27,1.17334
EURUSD,2020.10.14,6:28,1.17352
EURUSD,2020.10.14,6:29,1.17366
EURUSD,2020.10.14,6:30,1.17347
EURUSD,2020.10.14,6:31,1.17357
EURUSD,2020.10.14,6:32,1.17332
EURUSD,2020.10.14,6:33,1.17341
EURUSD,2020.10.14,6:34,1.17354
EURUSD,2020.10.14,6:35,1.17353
EURUSD,2020.10.14,6:36,1.17351
EURUSD,2020.10.14,6:37,1.17345
EURUSD,2020.10.14,6:38,1.17352
EURUSD,2020.10.14,6:39,1.1734
EURUSD,2020.10.14,6:40,1.17351
EURUSD,2020.10.14,6:41,1.1735
EURUSD,2020.10.14,6:42,1.17355
EURUSD,2020.10.14,6:43,1.17331
EURUSD,2020.10.14,6:44,1.17344
EURUSD,2020.10.14,6:45,1.17354
EURUSD,2020.10.14,6:46,1.17371
EURUSD,2020.10.14,6:47,1.17365
EURUSD,2020.10.14,6:48,1.17357
EURUSD,2020.10.14,6:49,1.17355
EURUSD,2020.10.14,6:50,1.17374
EURUSD,2020.10.14,6:51,1.17388
EURUSD,2020.10.14,6:52,1.17378
EURUSD,2020.10.14,6:53,1.17366
EURUSD,2020.10.14,6:54,1.17368
EURUSD,2020.10.14,6:55,1.17358
EURUSD,2020.10.14,6:56,1.17358
EURUSD,2020.10.14,6:57,1.17342
EURUSD,2020.10.14,6:58,1.17342
EURUSD,2020.10.14,6:59,1.17341
EURUSD,2020.10.14,7:00,1.17347
EURUSD,2020.10.14,7:01,1.17343
EURUSD,2020.10.14,7:02,1.1736
EURUSD,2020.10.14,7:03,1.17356
EURUSD,2020.10.14,7:04,1.17343
EURUSD,2020.10.14,7:05,1.1737
EURUSD,2020.10.14,7:06,1.17369
EURUSD,2020.10.14,7:07,1.17376
EURUSD,2020.10.14,7:08,1.17368
EURUSD,2020.10.14,7:09,1.17388
EURUSD,2020.10.14,7:10,1.17394
EURUSD,2020.10.14,7:11,1.17401
EURUSD,2020.10.14,7:12,1.17406
EURUSD,2020.10.14,7:13,1.17411
EURUSD,2020.10.14,7:14,1.17425
EURUSD,2020.10.14,7:15,1.17415
EURUSD,2020.10.14,7:16,1.17403
EURUSD,2020.10.14,7:17,1.17403
EURUSD,2020.10.14,7:18,1.17398
EURUSD,2020.10.14,7:19,1.1739
EURUSD,2020.10.14,7:20,1.17415
EURUSD,2020.10.14,7:21,1.17419
EURUSD,2020.10.14,7:22,1.17426
EURUSD,2020.10.14,7:23,1.17423
EURUSD,2020.10.14,7:24,1.17439
EURUSD,2020.10.14,7:25,1.17434
EURUSD,2020.10.14,7:26,1.17417
EURUSD,2020.10.14,7:27,1.17407
EURUSD,2020.10.14,7:28,1.17414
EURUSD,2020.10.14,7:29,1.17431
EURUSD,2020.10.14,7:30,1.17419
EURUSD,2020.10.14,7:31,1.17406
EURUSD,2020.10.14,7:32,1.174
EURUSD,2020.10.14,7:33,1.17402
EURUSD,2020.10.14,7:34,1.17399
EURUSD,2020.10.14,7:35,1.17422
EURUSD,2020.10.14,7:36,1.17432
EURUSD,2020.10.14,7:37,1.17424
EURUSD,2020.10.14,7:38,1.17445
EURUSD,2020.10.14,7:39,1.1744
EURUSD,2020.10.14,7:40,1.17445
EURUSD,2020.10.14,7:41,1.17439
EURUSD,2020.10.14,7:42,1.17435
EURUSD,2020.10.14,7:43,1.17438
EURUSD,2020.10.14,7:44,1.17427
EURUSD,2020.10.14,7:45,1.17437
EURUSD,2020.10.14,7:46,1.17437
EURUSD,2020.10.14,7:47,1.17428
EURUSD,2020.10.14,7:48,1.17429
EURUSD,2020.10.14,7:49,1.1743
EURUSD,2020.10.14,7:50,1.17433
EURUSD,2020.10.14,7:51,1.17424
EURUSD,2020.10.14,7:52,1.17426
EURUSD,2020.10.14,7:53,1.17433
EURUSD,2020.10.14,7:54,1.17425
